layers,z_A,z_from_central_gap_A,planar_LVHAR_eV,macro_LVHAR_eV,planar_density_e_per_A3,lower_vacuum_eV,upper_vacuum_eV,macro_inside_slab
4,56.4656507428,23.5438274449,2.15053736548,3.15097404633,0.247801350679,5.97671163849,9.13988424293,0
4,56.5342602819,23.612436984,3.51827576014,3.21908139106,0.219098335702,5.97671163849,9.13988424293,0
4,56.6028698211,23.6810465232,4.6961001391,3.28328387654,0.190378663526,5.97671163849,9.13988424293,0
4,56.6714793603,23.7496560624,5.63063110293,3.34473421101,0.16279911685,5.97671163849,9.13988424293,0
4,56.7400888995,23.8182656016,6.32260774669,3.40495482828,0.137348296743,5.97671163849,9.13988424293,0
4,56.8086984386,23.8868751407,6.81478178482,3.46578437491,0.114694389353,5.97671163849,9.13988424293,0
4,56.8773079778,23.9554846799,7.21544391139,3.52920507299,0.0950836481028,5.97671163849,9.13988424293,0
4,56.945917517,24.0240942191,7.57461859724,3.59705724622,0.0783761433246,5.97671163849,9.13988424293,0
4,57.0145270562,24.0927037583,7.86833592086,3.67069148519,0.0642949179017,5.97671163849,9.13988424293,0
4,57.0831365954,24.1613132975,8.10747717387,3.75067199229,0.0525385150527,5.97671163849,9.13988424293,0
4,57.1517461345,24.2299228366,8.30145365309,3.83697696071,0.0428040092971,5.97671163849,9.13988424293,0
4,57.2203556737,24.2985323758,8.45900852899,3.92937990493,0.0347997512009,5.97671163849,9.13988424293,0
4,57.2889652129,24.367141915,8.58673276674,4.02738954963,0.0282537880394,5.97671163849,9.13988424293,0
4,57.3575747521,24.4357514542,8.69034102077,4.13028146054,0.0229202651343,5.97671163849,9.13988424293,0
4,57.4261842912,24.5043609933,8.77435364638,4.23714077904,0.0185839517851,5.97671163849,9.13988424293,0
4,57.4947938304,24.5729705325,8.84245924836,4.34692519034,0.0150621707596,5.97671163849,9.13988424293,0
4,57.5634033696,24.6415800717,8.897724158,4.45850815288,0.012203759583,5.97671163849,9.13988424293,0
4,57.6320129088,24.7101896109,8.9425101384,4.57073091887,0.00988555047716,5.97671163849,9.13988424293,0
4,57.7006224479,24.77879915,8.97889816854,4.68244621032,0.00800752744383,5.97671163849,9.13988424293,0
4,57.7692319871,24.8474086892,9.00838241271,4.79256275531,0.00648796191452,5.97671163849,9.13988424293,0
4,57.8378415263,24.9160182284,9.03238124205,4.90009235983,0.00525946614483,5.97671163849,9.13988424293,0
4,57.9064510655,24.9846277676,9.05182069482,5.00410565666,0.00426628189918,5.97671163849,9.13988424293,0
4,57.9750606047,25.0532373068,9.06767715272,5.10382491523,0.00346256518203,5.97671163849,9.13988424293,0
4,58.0436701438,25.1218468459,9.08050896857,5.19910762713,0.00281116564143,5.97671163849,9.13988424293,0
4,58.112279683,25.1904563851,9.09100245969,5.29043782112,0.00228246311264,5.97671163849,9.13988424293,0
4,58.1808892222,25.2590659243,9.09948066143,5.3786836033,0.00185307074866,5.97671163849,9.13988424293,0
4,58.2494987614,25.3276754635,9.10643868259,5.46484183929,0.00150446450044,5.97671163849,9.13988424293,0
4,58.3181083005,25.3962850026,9.11204739828,5.54988793246,0.00122173177422,5.97671163849,9.13988424293,0
4,58.3867178397,25.4648945418,9.11667408347,5.63467144077,0.000992618553669,5.97671163849,9.13988424293,0
4,58.4553273789,25.533504081,9.12039066494,5.7198765753,0.00080693585496,5.97671163849,9.13988424293,0
4,58.5239369181,25.6021136202,9.12347810547,5.80598540852,0.000656251282258,5.97671163849,9.13988424293,0
4,58.5925464572,25.6707231593,9.1259448851,5.8932752758,0.000533717615938,5.97671163849,9.13988424293,0
4,58.6611559964,25.7393326985,9.12801423472,5.98181658587,0.000433904465729,5.97671163849,9.13988424293,0
4,58.7297655356,25.8079422377,9.12965485718,6.07148030594,0.000352568867648,5.97671163849,9.13988424293,0
4,58.7983750748,25.8765517769,9.13105102941,6.16168798209,0.000286377211506,5.97671163849,9.13988424293,0
4,58.866984614,25.9451613161,9.13214636673,6.25144282942,0.000232636055702,5.97671163849,9.13988424293,0
4,58.9355941531,26.0137708552,9.13309802396,6.33944625815,0.000189091060453,5.97671163849,9.13988424293,0
4,59.0042036923,26.0823803944,9.13383373623,6.4243427891,0.00015381915145,5.97671163849,9.13988424293,0
4,59.0728132315,26.1509899336,9.13449155366,6.50494421729,0.000125195973629,5.97671163849,9.13988424293,0
4,59.1414227707,26.2195994728,9.13498966885,6.58017935254,0.000101894784919,5.97671163849,9.13988424293,0
4,59.2100323098,26.2882090119,9.13545274632,6.64912671924,8.28758809143e-05,5.97671163849,9.13988424293,0
4,59.278641849,26.3568185511,9.13579373254,6.71106950527,6.73471643049e-05,5.97671163849,9.13988424293,0
4,59.3472513882,26.4254280903,9.13612781057,6.76556528258,5.47011052619e-05,5.97671163849,9.13988424293,0
4,59.4158609274,26.4940376295,9.13636519692,6.81251095711,4.4448073982e-05,5.97671163849,9.13988424293,0
4,59.4844704665,26.5626471687,9.13661399938,6.85219502557,3.61672309921e-05,5.97671163849,9.13988424293,0
4,59.5530800057,26.6312567078,9.13678313537,6.88522019612,2.94849393483e-05,5.97671163849,9.13988424293,0
4,59.6216895449,26.699866247,9.13697540006,6.91196362393,2.40759973615e-05,5.97671163849,9.13988424293,0
4,59.6902990841,26.7684757862,9.13709940272,6.93256704031,1.96734401861e-05,5.97671163849,9.13988424293,0
4,59.7589086233,26.8370853254,9.13725387776,6.94736672505,1.60733554545e-05,5.97671163849,9.13988424293,0
4,59.8275181624,26.9056948645,9.13734786519,6.95681793066,1.31282094914e-05,5.97671163849,9.13988424293,0
4,59.8961277016,26.9743044037,9.13747703162,6.96140386867,1.07306942318e-05,5.97671163849,9.13988424293,0
4,59.9647372408,27.0429139429,9.13755111876,6.96198520294,8.79507568531e-06,5.97671163849,9.13988424293,0
4,60.03334678,27.1115234821,9.13766330762,6.95993308171,7.24369908936e-06,5.97671163849,9.13988424293,0
4,60.1019563191,27.1801330212,9.13772416215,6.95676131035,6.00237699656e-06,5.97671163849,9.13988424293,0
4,60.1705658583,27.2487425604,9.13782480998,6.95347063705,5.00331934749e-06,5.97671163849,9.13988424293,0
4,60.2391753975,27.3173520996,9.13787706511,6.95046384736,4.19064336138e-06,5.97671163849,9.13988424293,0
4,60.3077849367,27.3859616388,9.13797028699,6.94807464587,3.52377062567e-06,5.97671163849,9.13988424293,0
4,60.3763944759,27.454571178,9.13801640722,6.94661510023,2.97637971993e-06,5.97671163849,9.13988424293,0
4,60.445004015,27.5231807171,9.13810381129,6.94640810971,2.53171289335e-06,5.97671163849,9.13988424293,0
4,60.5136135542,27.5917902563,9.13814547225,6.94782945873,2.17669626317e-06,5.97671163849,9.13988424293,0
4,60.5822230934,27.6603997955,9.13822865206,6.95145366464,1.89773656895e-06,5.97671163849,9.13988424293,0
4,60.6508326326,27.7290093347,9.13826705348,6.95757785452,1.67961263031e-06,5.97671163849,9.13988424293,0
4,60.7194421717,27.7976188738,9.13834702354,6.9662335714,1.50714006544e-06,5.97671163849,9.13988424293,0
4,60.7880517109,27.866228413,9.13838288198,6.97737387039,1.36773092718e-06,5.97671163849,9.13988424293,0
4,60.8566612501,27.9348379522,9.13846026513,6.99090676175,1.25306380429e-06,5.97671163849,9.13988424293,0
4,60.9252707893,28.0034474914,9.13849410041,7.00682152957,1.15891164662e-06,5.97671163849,9.13988424293,0
4,60.9938803284,28.0720570305,9.1385694989,7.02514659608,1.08356420189e-06,5.97671163849,9.13988424293,0
4,61.0624898676,28.1406665697,9.13860159962,7.04589882861,1.02579499532e-06,5.97671163849,9.13988424293,0
4,61.1310994068,28.2092761089,9.1386750739,7.06947091015,9.83457979761e-07,5.97671163849,9.13988424293,0
4,61.199708946,28.2778856481,9.13870552998,7.09674973952,9.53163154394e-07,5.97671163849,9.13988424293,0
4,61.2683184852,28.3464951873,9.13877727784,7.12882356069,9.31031232623e-07,5.97671163849,9.13988424293,0
4,61.3369280243,28.4151047264,9.13880618585,7.16670614838,9.13835680609e-07,5.97671163849,9.13988424293,0
4,61.4055375635,28.4837142656,9.13887635789,7.21111637762,8.99808304192e-07,5.97671163849,9.13988424293,0
4,61.4741471027,28.5523238048,9.13890376901,7.26239226367,8.88576687552e-07,5.97671163849,9.13988424293,0
4,61.5427566419,28.620933344,9.13897237575,7.32045473727,8.80493208284e-07,5.97671163849,9.13988424293,0
4,61.611366181,28.6895428831,9.1389982676,7.3848485862,8.75825721339e-07,5.97671163849,9.13988424293,0
4,61.6799757202,28.7581524223,9.13906535377,7.45478144867,8.74293689422e-07,5.97671163849,9.13988424293,0
4,61.7485852594,28.8267619615,9.13908971193,7.52919652924,8.74990248299e-07,5.97671163849,9.13988424293,0
4,61.8171947986,28.8953715007,9.13915530959,7.60681522141,8.76719386018e-07,5.97671163849,9.13988424293,0
4,61.8858043377,28.9639810398,9.13917813767,7.68620105151,8.78503140901e-07,5.97671163849,9.13988424293,0
4,61.9544138769,29.032590579,9.13924225822,7.76579234184,8.79987338697e-07,5.97671163849,9.13988424293,0
4,62.0230234161,29.1012001182,9.13926353442,7.84396360818,8.81390187054e-07,5.97671163849,9.13988424293,0
4,62.0916329553,29.1698096574,9.13932618446,7.9190457611,8.83144359524e-07,5.97671163849,9.13988424293,0
4,62.1602424945,29.2384191966,9.13934591232,7.98938976862,8.85509700089e-07,5.97671163849,9.13988424293,0
4,62.2288520336,29.3070287357,9.13940714292,8.05344080559,8.88435981988e-07,5.97671163849,9.13988424293,0
4,62.2974615728,29.3756382749,9.13942528962,8.10991591431,8.91575316895e-07,5.97671163849,9.13988424293,0
4,62.366071112,29.4442478141,9.1394850871,8.15785684091,8.94453866859e-07,5.97671163849,9.13988424293,0
4,62.4346806512,29.5128573533,9.1395015968,8.19696022267,8.96713414335e-07,5.97671163849,9.13988424293,0
4,62.5032901903,29.5814668924,9.13955991031,8.22734320851,8.9833907405e-07,5.97671163849,9.13988424293,0
4,62.5718997295,29.6500764316,9.13957475567,8.24931133912,8.99605029917e-07,5.97671163849,9.13988424293,0
4,62.6405092687,29.7186859708,9.13963162934,8.26356793784,9.00832462693e-07,5.97671163849,9.13988424293,0
4,62.7091188079,29.78729551,9.13964482349,8.27116973266,9.02154717809e-07,5.97671163849,9.13988424293,0
4,62.7777283471,29.8559050492,9.13970029801,8.27344764603,9.03502000467e-07,5.97671163849,9.13988424293,0
4,62.8463378862,29.9245145883,9.1397118429,8.27174560558,9.04663725105e-07,5.97671163849,9.13988424293,0
4,62.9149474254,29.9931241275,9.13976588491,8.26715986972,9.05404498786e-07,5.97671163849,9.13988424293,0
4,62.9835569646,30.0617336667,9.13977571863,8.26026317672,9.05583024438e-07,5.97671163849,9.13988424293,0
4,63.0521665038,30.1303432059,9.1398283014,8.25134493325,9.05278661506e-07,5.97671163849,9.13988424293,0
4,63.1207760429,30.198952745,9.13983640291,8.24074867318,9.04732847142e-07,5.97671163849,9.13988424293,0
4,63.1893855821,30.2675622842,9.13988759348,8.22878576364,9.04175823955e-07,5.97671163849,9.13988424293,0
4,63.2579951213,30.3361718234,9.13989402031,8.21571323764,9.03666723406e-07,5.97671163849,9.13988424293,0
4,63.3266046605,30.4047813626,9.13994384246,8.20173995675,9.03112441263e-07,5.97671163849,9.13988424293,0
4,63.3952141996,30.4733909017,9.13994855045,8.18703595015,9.02335779159e-07,5.97671163849,9.13988424293,0
4,63.4638237388,30.5420004409,9.13999698466,8.17173942969,9.01177787566e-07,5.97671163849,9.13988424293,0
4,63.532433278,30.6106099801,9.13999996583,8.15596220281,8.99583756814e-07,5.97671163849,9.13988424293,0
4,63.6010428172,30.6792195193,9.14004702851,8.13979539295,8.97679370864e-07,5.97671163849,9.13988424293,0
4,63.6696523564,30.7478290585,9.14004832289,8.12331230425,8.95684438674e-07,5.97671163849,9.13988424293,0
4,63.7382618955,30.8164385976,9.14009403812,8.10657294991,8.9376186887e-07,5.97671163849,9.13988424293,0
4,63.8068714347,30.8850481368,9.14009360705,8.08962528238,8.91916406238e-07,5.97671163849,9.13988424293,0
4,63.8754809739,30.953657676,9.14013799071,8.07250883952,8.90049680562e-07,5.97671163849,9.13988424293,0
4,63.9440905131,31.0222672152,9.14013581313,8.05525493863,8.88015686011e-07,5.97671163849,9.13988424293,0
4,64.0127000522,31.0908767543,9.14017886096,8.03788969765,8.85685491081e-07,5.97671163849,9.13988424293,0
4,64.0813095914,31.1594862935,9.14017498257,8.02043355687,8.83020394494e-07,5.97671163849,9.13988424293,0
4,64.1499191306,31.2280958327,9.14021674723,8.00290385449,8.80158266092e-07,5.97671163849,9.13988424293,0
4,64.2185286698,31.2967053719,9.1402111262,7.98531390873,8.77327101791e-07,5.97671163849,9.13988424293,0
4,64.2871382089,31.365314911,9.1402515795,7.96767529061,8.74669749465e-07,5.97671163849,9.13988424293,0
4,64.3557477481,31.4339244502,9.14024423101,7.94999663356,8.72139802243e-07,5.97671163849,9.13988424293,0
4,64.4243572873,31.5025339894,9.14028340568,7.93228570929,8.69598511086e-07,5.97671163849,9.13988424293,0
4,64.4929668265,31.5711435286,9.14027434447,7.91454806378,8.66915041639e-07,5.97671163849,9.13988424293,0
4,64.5615763657,31.6397530678,9.14031227569,7.89678896605,8.64013476249e-07,5.97671163849,9.13988424293,0
4,64.6301859048,31.7083626069,9.14030150869,7.87901193295,8.60886665739e-07,5.97671163849,9.13988424293,0
4,64.698795444,31.7769721461,9.14033821678,7.86122058816,8.57656091404e-07,5.97671163849,9.13988424293,0
4,64.7674049832,31.8455816853,9.14032573853,7.84341711139,8.54519504075e-07,5.97671163849,9.13988424293,0
4,64.8360145224,31.9141912245,9.14036120269,7.82560403957,8.51607213031e-07,5.97671163849,9.13988424293,0
4,64.9046240615,31.9828007636,9.14034699824,7.80778266465,8.48867674614e-07,5.97671163849,9.13988424293,0
4,64.9732336007,32.0514103028,9.14038127506,7.78995480157,8.4614691624e-07,5.97671163849,9.13988424293,0
4,65.0418431399,32.120019842,9.14036534013,7.77212115228,8.43308963433e-07,5.97671163849,9.13988424293,0
4,65.1104526791,32.1886293812,9.14039840739,7.75428305535,8.40303985713e-07,5.97671163849,9.13988424293,0
4,65.1790622182,32.2572389204,9.1403807781,7.7364408216,8.37158282022e-07,5.97671163849,9.13988424293,0
4,65.2476717574,32.3258484595,9.1404126494,7.71859547578,8.33989817609e-07,5.97671163849,9.13988424293,0
4,65.3162812966,32.3944579987,9.140393324,7.70074706669,8.30958852612e-07,5.97671163849,9.13988424293,0
4,65.3848908358,32.4630675379,9.14042408413,7.68289640998,8.28166585067e-07,5.97671163849,9.13988424293,0
4,65.453500375,32.5316770771,9.14040307403,7.66504337426,8.25560887215e-07,5.97671163849,9.13988424293,0
4,65.5221099141,32.6002866162,9.14043268351,7.64718863374,8.22992969558e-07,5.97671163849,9.13988424293,0
4,65.5907194533,32.6688961554,9.14040993428,7.62933192985,8.20324502794e-07,5.97671163849,9.13988424293,0
4,65.6593289925,32.7375056946,9.02079739231,7.61147383987,8.175125403e-07,5.97671163849,9.13988424293,0
4,65.7279385317,32.8061152338,8.67909914604,7.59361401097,8.14608392117e-07,5.97671163849,9.13988424293,0
4,65.7965480708,32.8747247729,8.16611684331,7.57575295031,8.1174398439e-07,5.97671163849,9.13988424293,0
6,0,-45.0755709905,8.25942527727,8.25904655063,4.01505591829e-07,6.66875842545,9.84957666721,0
6,0.0670848391939,-45.0084861513,7.6492755432,8.24148022628,4.04755800946e-07,6.66875842545,9.84957666721,0
6,0.134169678388,-44.9414013121,7.13344133361,8.2239135347,4.08843948657e-07,6.66875842545,9.84957666721,0
6,0.201254517582,-44.8743164729,6.7894663407,8.20634544001,4.10616677649e-07,6.66875842545,9.84957666721,0
6,0.268339356776,-44.8072316337,6.66900208268,8.18877680263,4.08087050347e-07,6.66875842545,9.84957666721,0
6,0.335424195969,-44.7401467945,6.66894100265,8.17120653632,4.01523407472e-07,6.66875842545,9.84957666721,0
6,0.402509035163,-44.6730619553,6.66899815939,8.1536354124,3.93271721384e-07,6.66875842545,9.84957666721,0
6,0.469593874357,-44.6059771161,6.66893733822,8.13606227273,3.86416433101e-07,6.66875842545,9.84957666721,0
6,0.536678713551,-44.5388922769,6.66899293977,8.11848777608,3.83062169294e-07,6.66875842545,9.84957666721,0
6,0.603763552745,-44.4718074378,6.66893234862,8.10091066257,3.83171826749e-07,6.66875842545,9.84957666721,0
6,0.670848391939,-44.4047225986,6.66898638869,8.0833314453,3.84619756683e-07,6.66875842545,9.84957666721,0
6,0.737933231133,-44.3376377594,6.66892602848,8.06574871147,3.84398837609e-07,6.66875842545,9.84957666721,0
6,0.805018070327,-44.2705529202,6.66897858281,8.04816277216,3.80311913243e-07,6.66875842545,9.84957666721,0
6,0.87210290952,-44.203468081,6.6689184804,8.03057198751,3.72177324992e-07,6.66875842545,9.84957666721,0
6,0.939187748714,-44.1363832418,6.66896955204,8.01297638083,3.61908131873e-07,6.66875842545,9.84957666721,0
6,1.00627258791,-44.0692984026,6.66890967833,7.9953739723,3.52420726786e-07,6.66875842545,9.84957666721,0
6,1.0733574271,-44.0022135634,6.66895929369,7.97776436577,3.46007189366e-07,6.66875842545,9.84957666721,0
6,1.1404422663,-43.9351287242,6.66889963016,7.96014507264,3.43057727837e-07,6.66875842545,9.84957666721,0
6,1.20752710549,-43.868043885,6.66894775741,7.94251508099,3.41866657456e-07,6.66875842545,9.84957666721,0
6,1.27461194468,-43.8009590458,6.66888833563,7.92487114642,3.39608323794e-07,6.66875842545,9.84957666721,0
6,1.34169678388,-43.7338742066,6.66893510318,7.90721135169,3.33936736425e-07,6.66875842545,9.84957666721,0
6,1.40878162307,-43.6667893674,6.66887595361,7.88953132778,3.2427683255e-07,6.66875842545,9.84957666721,0
6,1.47586646227,-43.5997045282,6.66892137691,7.87182780917,3.12115550835e-07,6.66875842545,9.84957666721,0
6,1.54295130146,-43.532619689,6.66886250825,7.85409474017,3.0014424442e-07,6.66875842545,9.84957666721,0
6,1.61003614065,-43.4655348498,6.66890662842,7.83632683097,2.90764310862e-07,6.66875842545,9.84957666721,0
6,1.67712097985,-43.3984500106,6.66884802355,7.81851548899,2.84755108074e-07,6.66875842545,9.84957666721,0
6,1.74420581904,-43.3313651715,6.66889086008,7.80065238117,2.80851579893e-07,6.66875842545,9.84957666721,0
6,1.81129065823,-43.2642803323,6.66883254961,7.78272510307,2.76457226964e-07,6.66875842545,9.84957666721,0
6,1.87837549743,-43.1971954931,6.66887414681,7.76472074193,2.69119227015e-07,6.66875842545,9.84957666721,0
6,1.94546033662,-43.1301106539,6.66881613299,7.7466211476,2.57903427145e-07,6.66875842545,9.84957666721,0
6,2.01254517582,-43.0630258147,6.66885648799,7.72840647444,2.43898718145e-07,6.66875842545,9.84957666721,0
6,2.07963001501,-42.9959409755,6.66879881194,7.71004985248,2.29567074797e-07,6.66875842545,9.84957666721,0
6,2.1467148542,-42.9288561363,6.66883803209,7.69152088287,2.17359114517e-07,6.66875842545,9.84957666721,0
6,2.2137996934,-42.8617712971,6.66878070934,7.67277942392,2.08359777834e-07,6.66875842545,9.84957666721,0
6,2.28088453259,-42.7946864579,6.66881881169,7.65377902213,2.0171215e-07,6.66875842545,9.84957666721,0
6,2.34796937179,-42.7276016187,6.6687618454,7.63445937599,1.95104403208e-07,6.66875842545,9.84957666721,0
6,2.41505421098,-42.6605167795,6.66879885903,7.61474969137,1.86076305683e-07,6.66875842545,9.84957666721,0
6,2.48213905017,-42.5934319403,6.66874227288,7.59455910246,1.73401715777e-07,6.66875842545,9.84957666721,0
6,2.54922388937,-42.5263471011,6.6687782768,7.57378002504,1.57772662567e-07,6.66875842545,9.84957666721,0
6,2.61630872856,-42.4592622619,6.66872214732,7.5522753457,1.41377995734e-07,6.66875842545,9.84957666721,0
6,2.68339356776,-42.3921774227,6.66875720998,7.52988233184,1.26665013073e-07,6.66875842545,9.84957666721,0
6,2.75047840695,-42.3250925835,6.66870151347,7.50639449435,1.14988281919e-07,6.66875842545,9.84957666721,0
6,2.81756324614,-42.2580077444,6.66873564656,7.48156853943,1.05896876104e-07,6.66875842545,9.84957666721,0
6,2.88464808534,-42.1909229052,6.6686804038,7.45511582437,9.74014731368e-08,6.66875842545,9.84957666721,0
6,2.95173292453,-42.123838066,6.66871365384,7.4268121815,8.70990010968e-08,6.66875842545,9.84957666721,0
6,3.01881776372,-42.0567532268,6.66865891897,7.39629828714,7.35409075353e-08,6.66875842545,9.84957666721,0
6,3.08590260292,-41.9896683876,6.66869138129,7.3627415925,5.70855097416e-08,6.66875842545,9.84957666721,0
6,3.15298744211,-41.9225835484,6.66863720191,7.32500005476,3.9694964684e-08,6.66875842545,9.84957666721,0
6,3.22007228131,-41.8554987092,6.66866893237,7.28188183584,2.38176394209e-08,6.66875842545,9.84957666721,0
6,3.2871571205,-41.78841387,6.66861529782,7.23238246992,1.10259620524e-08,6.66875842545,9.84957666721,0
6,3.35424195969,-41.7213290308,6.66864629146,7.17580651276,1.21166627052e-09,6.66875842545,9.84957666721,0
6,3.42132679889,-41.6542441916,6.66859321538,7.1118254443,-7.28042558765e-09,6.66875842545,9.84957666721,0
6,3.48841163808,-41.5871593524,6.66862358032,7.04046168585,-1.66671228409e-08,6.66875842545,9.84957666721,0
6,3.55549647728,-41.5200745132,6.66857114635,6.96205266636,-2.84231923049e-08,6.66875842545,9.84957666721,0
6,3.62258131647,-41.452989674,6.66860096909,6.87718871316,-4.23479664004e-08,6.66875842545,9.84957666721,0
6,3.68966615566,-41.3859048348,6.66854919039,6.78666377124,-5.65926284069e-08,6.66875842545,9.84957666721,0
6,3.75675099486,-41.3188199956,6.66857847114,6.69148636505,-6.86476077965e-08,6.66875842545,9.84957666721,0
6,3.82383583405,-41.2517351564,6.66852733115,6.59286063539,-7.66955563281e-08,6.66875842545,9.84957666721,0
6,3.89092067324,-41.1846503173,6.66855613142,6.49188940296,-8.04782757321e-08,6.66875842545,9.84957666721,0
6,3.95800551244,-41.1175654781,6.66850562241,6.38945393474,-8.12275661755e-08,6.66875842545,9.84957666721,0
6,4.02509035163,-41.0504806389,6.66853397559,6.28607899749,-8.07346759006e-08,6.66875842545,9.84957666721,0
6,4.09217519083,-40.9833957997,6.66848410672,6.18204539307,-8.00876594426e-08,6.66875842545,9.84957666721,0
6,4.15926003002,-40.9163109605,6.66851204996,6.07755231179,-7.87269310851e-08,6.66875842545,9.84957666721,0
6,4.22634486921,-40.8492261213,6.66846280478,5.97268534995,-7.4406285787e-08,6.66875842545,9.84957666721,0
6,4.29342970841,-40.7821412821,6.66849034802,5.86743416349,-6.41268309162e-08,6.66875842545,9.84957666721,0
6,4.3605145476,-40.7150564429,6.66844170525,5.76169793148,-4.54968502671e-08,6.66875842545,9.84957666721,0
6,4.4275993868,-40.6479716037,6.66846885498,5.65528890964,-1.7603330968e-08,6.66875842545,9.84957666721,0
6,4.49468422599,-40.5808867645,6.6684207248,5.54792521719,1.914506913e-08,6.66875842545,9.84957666721,0
6,4.56176906518,-40.5138019253,6.66844767707,5.43922274846,6.41150735018e-08,6.66875842545,9.84957666721,0
6,4.62885390438,-40.4467170861,6.66840012743,5.32871417084,1.17838233154e-07,6.66875842545,9.84957666721,0
6,4.69593874357,-40.3796322469,6.66842649818,5.21591964567,1.82942971354e-07,6.66875842545,9.84957666721,0
6,4.76302358277,-40.3125474077,6.66837909201,5.10051103022,2.64029097625e-07,6.66875842545,9.84957666721,0
6,4.83010842196,-40.2454625685,6.66840475555,4.98253372552,3.66494632595e-07,6.66875842545,9.84957666721,0
6,4.89719326115,-40.1783777293,6.66835721098,4.86260395415,4.95021143466e-07,6.66875842545,9.84957666721,0
6,4.96427810035,-40.1112928901,6.66838192929,4.7417213398,6.52839841249e-07,6.66875842545,9.84957666721,0
6,5.03136293954,-40.044208051,6.66833396118,4.62087270848,8.4242372214e-07,6.66875842545,9.84957666721,0
6,5.09844777873,-39.9771232118,6.66835722456,4.50108164543,1.06736902095e-06,6.66875842545,9.84957666721,0
6,5.16553261793,-39.9100383726,6.66830794277,4.38340946376,1.33443494836e-06,6.66875842545,9.84957666721,0
6,5.23261745712,-39.8429535334,6.66832899756,4.26892488983,1.65460368282e-06,6.66875842545,9.84957666721,0
6,5.29970229632,-39.7758686942,6.66827750497,4.15866323641,2.04242507732e-06,6.66875842545,9.84957666721,0
6,5.36678713551,-39.708783855,6.66829540031,4.05359113936,2.51393722087e-06,6.66875842545,9.84957666721,0
6,5.4338719747,-39.6416990158,6.66824039548,3.95456117574,3.08452490909e-06,6.66875842545,9.84957666721,0
6,5.5009568139,-39.5746141766,6.66825365735,3.86227031451,3.76858033575e-06,6.66875842545,9.84957666721,0
6,5.56804165309,-39.5075293374,6.6681931705,3.77721268199,4.58194954269e-06,6.66875842545,9.84957666721,0
6,5.63512649229,-39.4404444982,6.66819956875,3.69964281096,5.54651244576e-06,6.66875842545,9.84957666721,0
6,5.70221133148,-39.373359659,6.6681308179,3.62954745109,6.6947702278e-06,6.66875842545,9.84957666721,0
6,5.76929617067,-39.3062748198,6.66812727774,3.56664431273,8.07207299674e-06,6.66875842545,9.84957666721,0
6,5.83638100987,-39.2391899806,6.66804640528,3.51047270554,9.73512740697e-06,6.66875842545,9.84957666721,0
6,5.90346584906,-39.1721051414,6.66802853265,3.46092932861,1.17476873296e-05,6.66875842545,9.84957666721,0
6,5.97055068826,-39.1050203022,6.66792997801,3.4182587187,1.41767094304e-05,6.66875842545,9.84957666721,0
6,6.03763552745,-39.037935463,6.66789125336,3.38244712108,1.70932549167e-05,6.66875842545,9.84957666721,0
6,6.10472036664,-38.9708506239,6.66776685235,3.35299734008,2.05805231934e-05,6.66875842545,9.84957666721,0
6,6.17180520584,-38.9037657847,6.66769779552,3.32895940963,2.47475485022e-05,6.66875842545,9.84957666721,0
6,6.23889004503,-38.8366809455,6.66753591935,3.30916661432,2.97434303635e-05,6.66875842545,9.84957666721,0
6,6.30597488422,-38.7695961063,6.66742296533,3.29224248613,3.57659860421e-05,6.66875842545,9.84957666721,0
6,6.37305972342,-38.7025112671,6.66720698607,3.27675526024,4.30611515799e-05,6.66875842545,9.84957666721,0
6,6.44014456261,-38.6354264279,6.6670305064,3.26165873178,5.19151784332e-05,6.66875842545,9.84957666721,0
6,6.50722940181,-38.5683415887,6.66673613051,3.24642806398,6.26481622034e-05,6.66875842545,9.84957666721,0
6,6.574314241,-38.5012567495,6.66646712866,3.23063420584,7.56207168636e-05,6.66875842545,9.84957666721,0
6,6.64139908019,-38.4341719103,6.66605871775,3.21344316762,9.12617686668e-05,6.66875842545,9.84957666721,0
6,6.70848391939,-38.3670870711,6.66565474127,3.19366110152,0.000110115464301,6.66875842545,9.84957666721,0
6,6.77556875858,-38.3000022319,6.66508041037,3.16999135801,0.000132894365591,6.66875842545,9.84957666721,0
6,6.84265359778,-38.2329173927,6.6644796403,3.14128991076,0.00016052146517,6.66875842545,9.84957666721,0
6,6.90973843697,-38.1658325535,6.66366383119,3.10671650865,0.000194148973366,6.66875842545,9.84957666721,0
6,6.97682327616,-38.0987477143,6.66277546814,3.06581095832,0.000235157348842,6.66875842545,9.84957666721,0
6,7.04390811536,-38.0316628751,6.66160666605,3.01849076275,0.000285157558187,6.66875842545,9.84957666721,0
6,7.11099295455,-37.9645780359,6.6602959297,2.96502038805,0.000346032047097,6.66875842545,9.84957666721,0
6,7.17807779374,-37.8974931968,6.6586086095,2.9059492083,0.00042004391614,6.66875842545,9.84957666721,0
6,7.24516263294,-37.8304083576,6.6566754251,2.84205553738,0.000510018079462,6.66875842545,9.84957666721,0
6,7.31224747213,-37.7633235184,6.65422464614,2.77428337276,0.000619564836824,6.66875842545,9.84957666721,0
6,7.37933231133,-37.6962386792,6.65137289401,2.7036965897,0.000753295784642,6.66875842545,9.84957666721,0
6,7.44641715052,-37.62915384,6.64779579475,2.63142375104,0.000916990843401,6.66875842545,9.84957666721,0
