pilot,z_A,lvhar_potential_eV,mean_electron_density_e_per_A3
B0,4.174047570833333,4.530754043511548,6.082351376979778e-08
B0,4.2413709187499995,4.530712963065296,8.949619921200939e-08
B0,4.3086942666666666,4.530757057765912,1.234823513442237e-07
B0,4.376017614583334,4.530715976649374,1.6364422256670595e-07
B0,4.443340962500001,4.530759654543178,2.1123817906458416e-07
B0,4.510664310416667,4.530718462978195,2.679213894521081e-07
B0,4.577987658333333,4.530761565174199,3.357212716526558e-07
B0,4.64531100625,4.5307200860835914,4.170520969494516e-07
B0,4.712634354166667,4.530762356132451,5.147120194500245e-07
B0,4.779957702083333,4.5307203117903265,6.318216902715069e-07
B0,4.84728105,4.530761423449107,7.718410806587312e-07
B0,4.9146043979166665,4.530718438053693,9.387956729874544e-07
B0,4.9819277458333335,4.530757915492681,1.137634391693651e-06
B0,5.049251093750001,4.5307134973543866,1.3745594802920632e-06
B0,5.116574441666667,4.530750724083434,1.6573046584763302e-06
B0,5.183897789583333,4.530704061241727,1.995405738082814e-06
B0,5.2512211375,4.530738035479427,2.4003944950880257e-06
B0,5.318544485416667,4.530688008446579,2.8858274721055315e-06
B0,5.385867833333333,4.530717388727057,3.467285399854862e-06
B0,5.45319118125,4.53066240620724,4.162665604827049e-06
B0,5.520514529166666,4.530685258407567,4.992977234575573e-06
B0,5.5878378770833335,4.530623034472996,5.983587824655226e-06
B0,5.6551612250000005,4.530636619064705,7.165716402095885e-06
B0,5.722484572916667,4.5305639623215885,8.57790714828068e-06
B0,5.789807920833334,4.530564387420425,1.026717066544091e-05
B0,5.85713126875,4.530476547920866,1.2289609100395677e-05
B0,5.924454616666667,4.530458149561892,1.4710788220890155e-05
B0,5.991777964583334,4.530348436271708,1.760661783087011e-05
B0,6.0591013125,4.530303165775992,2.1065593166740436e-05
B0,6.126424660416666,4.530162008764567,2.519281027778908e-05
B0,6.193748008333333,4.530078515313015,3.011547290294637e-05
B0,6.26107135625,4.5298922823830345,3.598899073724269e-05
B0,6.328394704166667,4.529754261345198,4.300250212142966e-05
B0,6.395718052083334,4.529503627549663,5.138304301805319e-05
B0,6.4630414,4.529287787494136,6.139875160394126e-05
B0,6.530364747916667,4.528944779815041,7.336297317298983e-05
B0,6.597688095833334,4.528617885083839,8.764195119652988e-05
B0,6.66501144375,4.528142869948521,0.00010466822511498914
B0,6.732334791666667,4.527657626954883,0.0001249599875002622
B0,6.799658139583333,4.526994209828283,0.00014914434558623273
B0,6.8669814875,4.526283470973649,0.00017798096028794693
B0,6.9343048354166665,4.5253514274011994,0.00021238313192510543
B0,7.001628183333334,4.524319553518144,0.00025343650526950257
B0,7.06895153125,4.523004761298007,0.0003024200410827102
B0,7.136274879166667,4.521515757556758,0.0003608372413507949
B0,7.203598227083334,4.5196558115590975,0.000430465476312969
B0,7.270921575,4.517516232342977,0.0005134270715958582
B0,7.338244922916667,4.514880317676167,0.0006122791999411374
B0,7.405568270833333,4.511815355756896,0.0007301138814189214
B0,7.47289161875,4.508075549014129,0.0008706585195759864
B0,7.540214966666667,4.503694800119238,0.0010383740279117323
B0,7.6075383145833335,4.498384865861142,0.0012385601723747604
B0,7.674861662500001,4.492132719741003,0.001477489923410173
B0,7.742185010416667,4.484588615845506,0.0017625991055593314
B0,7.809508358333334,4.4756737306089125,0.0021027513400303866
B0,7.87683170625,4.464949695309195,0.0025085835256339834
B0,7.944155054166667,4.452245509783642,0.002992919901733317
B0,8.011478402083334,4.436994889873443,0.0035712318589184895
B0,8.07880175,4.418897150253503,0.004262125596988391
B0,8.146125097916668,4.397200136875375,0.005087863345405554
B0,8.213448445833333,4.371420695800287,0.006074957116914903
B0,8.28077179375,4.340535046709691,0.0072549047891924835
B0,8.348095141666667,4.30380607761724,0.008665166098687678
B0,8.415418489583335,4.259810709264615,0.010350506639499381
B0,8.482741837499999,4.20746550747106,0.012364859881631284
B0,8.550065185416667,4.14475310256581,0.014773834313104296
B0,8.617388533333333,4.0701045161613365,0.017657872015118592
B0,8.68471188125,3.9811568603413265,0.021115748935381592
B0,8.752035229166667,3.8841693220905027,0.02526741402563181
B0,8.819358577083333,3.7742839620859527,0.030253960360631323
B0,8.886681925000001,3.6368746416827755,0.03623113715367249
B0,8.954005272916667,3.454076876744909,0.04335317485353502
B0,9.021328620833334,3.2087269334279216,0.05181509312295155
B0,9.088651968750002,2.9065921891619086,0.06203281151006279
B0,9.155975316666666,2.525687711368245,0.0745876371601509
B0,9.223298664583334,2.0472230649054235,0.09004041579730145
B0,9.2906220125,1.4701911232727047,0.10878895478633034
B0,9.357945360416666,0.8106577942806408,0.13096077833954586
B0,9.425268708333334,0.09473793522540098,0.1563481928508479
B0,9.49259205625,-0.6453863130145776,0.18438917859506568
B0,9.559915404166667,-1.378812701324704,0.2141927225604806
B0,9.627238752083334,-2.076387284446641,0.24460071921883486
B0,9.6945621,-2.715514961964151,0.2742856446457326
B0,9.761885447916667,-3.277091465731696,0.30187056961287856
B0,9.829208795833333,-3.7496312844236432,0.32606531473475103
B0,9.89653214375,-4.123832166545739,0.3458021227405655
B0,9.963855491666667,-4.3987763285901105,0.36035306718101645
B0,10.031178839583333,-4.573113686597637,0.3694139581610935
B0,10.098502187500001,-4.656457933419168,0.37314012132183966
B0,10.165825535416667,-4.641840658704617,0.37212450425977006
B0,10.233148883333334,-4.561164354761912,0.3673317835331119
B0,10.300472231250001,-4.467945621419588,0.36024609602771457
B0,10.367795579166666,-4.393377538522608,0.35297933473937276
B0,10.435118927083334,-4.3620926539587295,0.34793346087141364
B0,10.502442275,-4.372423966743669,0.34735082574650167
B0,10.569765622916666,-4.425541461349595,0.3528798286240985
B0,10.637088970833334,-4.516672194369322,0.36523079640530237
B0,10.70441231875,-4.645729689075838,0.38398947274120854
B0,10.771735666666666,-4.808015802351897,0.4076134757054214
B0,10.839059014583334,-4.997222035355492,0.4336217228144052
B0,10.9063823625,-5.194246922058378,0.4589473963708853
B0,10.973705710416668,-5.363099014096414,0.4804068658470855
B0,11.041029058333333,-5.466931068925831,0.4952114110848765
B0,11.108352406249999,-5.519760083831626,0.5014634458655354
B0,11.175675754166667,-5.517546456984864,0.4984367092303382
B0,11.242999102083333,-5.465821919858875,0.48649870800051653
B0,11.310322450000001,-5.351117324947111,0.46719651805439144
B0,11.377645797916667,-5.191847255655735,0.44312791609266405
B0,11.444969145833333,-5.032404111662739,0.4174736480403685
B0,11.512292493750001,-4.895572944384714,0.3934748877705491
B0,11.579615841666667,-4.79265623623434,0.3739311859341851
B0,11.646939189583334,-4.72875568730192,0.3607913844709786
B0,11.7142625375,-4.7066337061351025,0.3549034158385681
B0,11.781585885416666,-4.731061414582835,0.35595411214382355
B0,11.848909233333334,-4.804816640190674,0.3626056160362839
B0,11.91623258125,-4.932039089741341,0.372800745755593
B0,11.983555929166668,-5.101435211200407,0.3841782602510956
B0,12.050879277083334,-5.2836041860307486,0.3945236428762008
B0,12.118202625,-5.429839928985489,0.40216608859295483
B0,12.185525972916668,-5.497871198113714,0.4060413364078856
B0,12.252849320833333,-5.506462461981131,0.4054673272193306
B0,12.320172668749999,-5.469071257818132,0.4001840590504029
B0,12.387496016666667,-5.397790260229707,0.39048344073830404
B0,12.454819364583333,-5.288325459515721,0.3773905962595821
B0,12.5221427125,-5.171346053555446,0.36251950858124293
B0,12.589466060416667,-5.072660183301529,0.3477745920589581
B0,12.656789408333333,-5.007440844544129,0.33505658389404847
B0,12.724112756250001,-4.977615446523094,0.32599042122460375
B0,12.791436104166667,-4.982794297631752,0.32171152192952435
B0,12.858759452083335,-5.01948778817576,0.322724928526116
B0,12.9260828,-5.0891897940965585,0.3288517251550466
B0,12.993406147916666,-5.19082132542731,0.339254492051295
B0,13.060729495833334,-5.323260814221455,0.3525462817286223
B0,13.12805284375,-5.472296942314906,0.3669685111577602
B0,13.195376191666668,-5.615814330981711,0.38063128120360934
B0,13.262699539583334,-5.71882329538755,0.3917902499516279
B0,13.3300228875,-5.781534390800696,0.39914866450561715
B0,13.397346235416668,-5.79743838933586,0.4020860558003824
B0,13.464669583333334,-5.754150373196452,0.4005638311797407
B0,13.53199293125,-5.631724961146059,0.39500719436388265
B0,13.599316279166667,-5.4577548546463674,0.3862687066774277
B0,13.666639627083333,-5.288920271162306,0.37582327934756693
B0,13.733962975,-5.156042054744993,0.36580854377016864
B0,13.801286322916667,-5.078237926917602,0.35863121258707575
B0,13.868609670833333,-5.051014789073042,0.3564886830367172
B0,13.935933018750001,-5.073597161662463,0.3609286847192005
B0,14.003256366666667,-5.139733293980655,0.3725213436357684
B0,14.070579714583335,-5.248055952234612,0.39070110070252473
B0,14.1379030625,-5.392687375862722,0.4137927643069804
B0,14.205226410416666,-5.565502186283285,0.43921942094066435
B0,14.272549758333334,-5.745600473539119,0.4638618359927383
B0,14.33987310625,-5.893873512035564,0.48452288003317656
B0,14.407196454166668,-5.978538787349997,0.49843262596933036
B0,14.474519802083334,-6.015032174187207,0.5037405491172721
B0,14.54184315,-5.997747143359217,0.49976451486268425
B0,14.609166497916668,-5.93297823041507,0.486925610579517
B0,14.676489845833334,-5.80562054132533,0.46686024745765375
B0,14.743813193750002,-5.641089484881456,0.44224388679909943
B0,14.811136541666666,-5.481075788349126,0.41630197961445503
B0,14.878459889583333,-5.3471335888589175,0.3922765421574007
B0,14.9457832375,-5.248451103848515,0.3729198522506325
B0,15.013106585416667,-5.190233017164903,0.3600943754236063
B0,15.080429933333335,-5.174007873849944,0.35454044093294396
B0,15.14775328125,-5.2051444974482015,0.3558405766004959
B0,15.215076629166667,-5.284984638475711,0.36257741142322286
B0,15.282399977083335,-5.417981579587509,0.37265533616893504
B0,15.349723325000001,-5.5887303499354495,0.3837221163164026
B0,15.417046672916666,-5.767418250251514,0.39361757645910433
B0,15.484370020833333,-5.901301720580633,0.40075253796007565
B0,15.55169336875,-5.955584738501217,0.4041130163033735
B0,15.619016716666668,-5.950684976719719,0.4030549338704952
B0,15.686340064583334,-5.899956790480285,0.39736074717818726
B0,15.7536634125,-5.813373551838947,0.38738486061481753
B0,15.820986760416668,-5.688595662580036,0.3742160153011829
B0,15.888310108333334,-5.5590585026333335,0.35950284514708913
B0,15.955633456250002,-5.448609010129464,0.3451557508349509
B0,16.022956804166668,-5.3717340590259965,0.33305306375411875
B0,16.090280152083334,-5.3294320555821155,0.3247713964496533
B0,16.1576035,-5.321517151768083,0.32137719824178046
B0,16.224926847916667,-5.344833700344688,0.3232932294817703
B0,16.292250195833336,-5.401335836412499,0.3302546522516098
B0,16.35957354375,-5.490136888311501,0.3413448246791887
B0,16.426896891666665,-5.609416800882028,0.3551143996932218
B0,16.494220239583335,-5.744220805679958,0.36976807069984363
B0,16.5615435875,-5.8706542630428755,0.38341073605590326
B0,16.628866935416667,-5.95566580465348,0.3943267012365918
B0,16.696190283333333,-6.002356099617528,0.4012833312686293
B0,16.76351363125,-6.001773842335226,0.40373314169619146
B0,16.83083697916667,-5.941692275898404,0.4016938496062883
B0,16.898160327083335,-5.8027659986266595,0.39564525464072114
B0,16.965483674999998,-5.620675282667355,0.38650268367435725
B0,17.032807022916668,-5.448779961964749,0.37583735332883744
B0,17.100130370833334,-5.317225177577109,0.3658540402557331
B0,17.16745371875,-5.241498198548856,0.35897299434111674
B0,17.234777066666666,-5.217031581953514,0.357349728012677
B0,17.302100414583332,-5.2422213840422565,0.36244391519552904
B0,17.3694237625,-5.311324132934699,0.37470956345749407
B0,17.43674711041667,-5.422355603660528,0.3934578428471151
B0,17.504070458333334,-5.569617535217474,0.4169049824805176
B0,17.57139380625,-5.743454221851661,0.4423967443105649
B0,17.638717154166667,-5.921948594126433,0.46678051554004535
B0,17.706040502083333,-6.063222327360522,0.4868755572767012
B0,17.773363850000003,-6.141882556635045,0.4999794150248433
B0,17.84068719791667,-6.173244253040982,0.5043511389684119
B0,17.908010545833335,-6.151326701017022,0.49941557543542653
B0,17.97533389375,-6.082031455710517,0.4857056567734597
B0,18.042657241666667,-5.950080139181122,0.46497922204531267
B0,18.109980589583337,-5.787200774746605,0.4399927956050479
B0,18.177303937500003,-5.632223913079228,0.4139998204064976
B0,18.244627285416666,-5.505591730726273,0.3902160274476522
B0,18.311950633333332,-5.414868959193584,0.371319438080739
B0,18.379273981249998,-5.365350985853987,0.3590660234087244
B0,18.446597329166668,-5.357866875864564,0.3540770538371632
B0,18.513920677083334,-5.3982210473615355,0.35582604750982866
B0,18.581244025,-5.486869573352199,0.36281503952584837
B0,18.648567372916666,-5.628155438795257,0.372909925503124
B0,18.715890720833332,-5.80303106578342,0.3837676276172502
B0,18.78321406875,-5.981016064343276,0.3932826765496882
B0,18.85053741666667,-6.106064748674062,0.3999455449909595
B0,18.917860764583335,-6.151483899902073,0.40278933441176085
B0,18.9851841125,-6.138290538808038,0.4012112049341687
B0,19.052507460416667,-6.079969990790719,0.39504167158722464
B0,19.119830808333333,-5.983993150455319,0.38470717214068084
B0,19.187154156250003,-5.850816138241492,0.3713666073970856
B0,19.25447750416667,-5.715689061774234,0.356708239860793
B0,19.321800852083335,-5.600535639770693,0.34265053774321913
B0,19.3891242,-5.518945730850411,0.33104889634171597
B0,19.456447547916664,-5.471067285383838,0.3234302471040965
B0,19.523770895833334,-5.456766711649805,0.320791735831265
B0,19.59109424375,-5.473228477712948,0.32347548528436176
B0,19.658417591666666,-5.522644661759765,0.3311332425412192
B0,19.725740939583332,-5.604259561337257,0.3427711327252806
B0,19.7930642875,-5.715267696033248,0.3568774052524664
B0,19.860387635416668,-5.839976939644004,0.37161849310114736
B0,19.927710983333334,-5.952472804619399,0.3850935588301882
B0,19.99503433125,-6.022394855156841,0.39561989826730665
B0,20.062357679166666,-6.054705169400709,0.4020399727568217
B0,20.129681027083333,-6.038231701212485,0.4038919717587062
B0,20.197004375000002,-5.9605532871026865,0.40126591858717237
B0,20.26432772291667,-5.803920732778881,0.3947089936703906
B0,20.331651070833335,-5.611490426463868,0.3852102665588444
B0,20.39897441875,-5.432662717436462,0.37443821587357773
B0,20.466297766666667,-5.297338450131216,0.3646556439089044
B0,20.533621114583337,-5.217153480808973,0.3582806846032712
B0,20.600944462500003,-5.1881972169552615,0.3574039168298197
B0,20.66826781041667,-5.207834532326847,0.3633651672821571
B0,20.73559115833333,-5.271353365396579,0.37646380790383605
B0,20.802914506249998,-5.3759573240589935,0.39584991137080794
B0,20.870237854166668,-5.516417637704852,0.41960663347896243
B0,20.937561202083334,-5.681238167544152,0.4450044532682628
B0,21.00488455,-5.847429841302833,0.4688925038655017
B0,21.072207897916666,-5.970457672310758,0.4881685745234278
B0,21.139531245833332,-6.031888026122485,0.5002678683189389
B0,21.206854593750002,-6.045319847989582,0.503607065278425
B0,21.274177941666668,-6.00547081321484,0.49771982421833727
B0,21.341501289583334,-5.916670942609854,0.48320613990409067
B0,21.4088246375,-5.765134115257293,0.4618524798611434
B0,21.476147985416667,-5.587789822034177,0.43638164785316014
B0,21.543471333333333,-5.4205098921404105,0.4099685331078842
B0,21.610794681250002,-5.282066843985073,0.3857243654321258
B0,21.67811802916667,-5.178266109753785,0.3662103219826698
B0,21.745441377083335,-5.113192763573711,0.3530621678215199
B0,21.812764725,-5.086285489750449,0.3467817491817151
B0,21.880088072916667,-5.101705777392969,0.3467293548235104
B0,21.947411420833337,-5.157766227761178,0.35130671207039965
B0,22.01473476875,-5.255751648744965,0.358302199320895
B0,22.082058116666666,-5.370807869522639,0.3653272413708005
B0,22.149381464583332,-5.471691861250595,0.3702671699645347
B0,22.216704812499998,-5.505006441133971,0.3716187770297527
B0,22.284028160416668,-5.439121875005588,0.36837476838507666
B0,22.351351508333334,-5.281397167690849,0.3598722048903355
B0,22.41867485625,-5.022670637277677,0.3458703904396915
B0,22.485998204166666,-4.664736970508289,0.3265898745861621
B0,22.553321552083332,-4.2088836627206145,0.30269313460583935
B0,22.620644900000002,-3.664654938660747,0.27521242407780117
B0,22.687968247916668,-3.0436217192374704,0.245436891748571
B0,22.755291595833334,-2.3648160667810623,0.21477375499640472
B0,22.82261494375,-1.6506274512530272,0.18460297666460462
B0,22.889938291666667,-0.9299129221326962,0.15614479775998955
B0,22.957261639583336,-0.23323664156846102,0.13034941070953707
B0,23.024584987500003,0.40755067873992584,0.10782491585963298
B0,23.09190833541667,0.9666215748255793,0.08880610831829407
B0,23.159231683333335,1.428131319735906,0.07317267663735565
B0,23.226555031249998,1.793235841828623,0.060517876237439275
B0,23.293878379166667,2.0808088304333943,0.05026285000194131
B0,23.361201727083333,2.312867124761537,0.04180750481937914
B0,23.428525075,2.4836388561405487,0.03472286302874907
B0,23.495848422916666,2.610257466304687,0.028807941765488704
B0,23.563171770833332,2.7105367149237365,0.023903564939908657
B0,23.63049511875,2.799035735086518,0.019848388527219558
B0,23.697818466666668,2.880533713556154,0.01649571408987341
B0,23.765141814583334,2.9486855307314235,0.013720514658244974
B0,23.8324651625,3.0057650955378605,0.011419817753851175
B0,23.899788510416666,3.053252799399533,0.009510022148561023
B0,23.967111858333336,3.0930804022425016,0.007923377519579658
B0,24.034435206250002,3.126250480052692,0.006604679156993926
B0,24.10175855416667,3.154111055229943,0.005508549854286105
B0,24.169081902083335,3.1773305081397787,0.004597362992925018
B0,24.23640525,3.1968703541532113,0.0038397247451078622
B0,24.30372859791667,3.2131578785201573,0.0032093864914950385
B0,24.371051945833337,3.2268955431800292,0.0026844552980850784
B0,24.438375293750003,3.238340223261746,0.002246782870748057
B0,24.505698641666665,3.248019892544988,0.001881436157727812
B0,24.57302198958333,3.256072307289718,0.001576191114084103
B0,24.640345337499998,3.2629071620835126,0.0013210386155424576
B0,24.707668685416667,3.2685786709120634,0.0011077281876639559
B0,24.774992033333334,3.2734155276848793,0.0009293861756241921
B0,24.84231538125,3.277412811259425,0.0007802315594966603
B0,24.909638729166666,3.280843511581945,0.0006553871464634605
B0,24.976962077083332,3.2836608257820954,0.0005507602724796713
B0,25.044285425,3.2860996947335326,0.00046295599243633773
B0,25.111608772916668,3.2880837496627775,0.0003891912004163421
B0,25.178932120833334,3.289822128844086,0.0003271957499737039
B0,25.24625546875,3.2912172469213483,0.00027510576807246494
B0,25.313578816666666,3.2924606287349394,0.00023136513575418887
B0,25.380902164583336,3.2934392565956254,0.00019465025404612546
B0,25.448225512500002,3.2943326492237808,0.000163824100036977
B0,25.51554886041667,3.2950163929664167,0.00013791457173899477
B0,25.582872208333335,3.2956620622222412,0.00011610492812741025
B0,25.65019555625,3.2961368522616454,9.772362665545162e-05
B0,25.71751890416667,3.2966071355118856,8.222625767071779e-05
B0,25.784842252083333,3.296933761613611,6.916988189760585e-05
B0,25.8521656,3.297279955563461,5.818561993058165e-05
B0,25.919488947916665,3.297501630953063,4.895645328104195e-05
B0,25.98681229583333,3.297760100431329,4.1204329336801314e-05
B0,26.05413564375,3.2979074416137304,3.46861614708716e-05
B0,26.121458991666668,3.29810407035886,2.9194768116402323e-05
B0,26.188782339583334,3.298198721788333,2.4559780504570696e-05
B0,26.2561056875,3.2983515605229856,2.0645121697382802e-05
B0,26.323429035416666,3.2984088619865375,1.7342555310475772e-05
B0,26.390752383333336,3.298530824970744,1.4563286660436615e-05
B0,26.458075731250002,3.298561596449911,1.2230503634424217e-05
B0,26.525399079166668,3.29866185846366,1.0274979198810601e-05
B0,26.592722427083334,3.2986738512617864,8.634157900220023e-06
B0,26.660045775,3.298758880403958,7.25350735559966e-06
B0,26.72736912291667,3.2987575977368264,6.088135560226828e-06
B0,26.794692470833336,3.298832038117936,5.1030513067465855e-06
B0,26.862015818750002,3.2988213130370716,4.2715977727527555e-06
B0,26.92933916666667,3.2988883330027376,3.5727192563021664e-06
B0,26.99666251458333,3.2988709041364976,2.9882255905976824e-06
B0,27.0639858625,3.2989327980356147,2.5010444709314762e-06
B0,27.131309210416667,3.298910608538898,2.09487097279855e-06
B0,27.198632558333333,3.2989689741355948,1.7549198379979158e-06
B0,27.26595590625,3.2989433706474003,1.46896595673972e-06
B0,27.333279254166666,3.2989993342280424,1.2278441474480235e-06
B0,27.40060260208333,3.298971328660843,1.0250863357904982e-06
B0,27.46792595,3.2990257146068265,8.559650061457679e-07
B0,27.535249297916668,3.2989959347380147,7.164458868591211e-07
B0,27.602572645833334,3.2990492408714966,6.02448280605431e-07
B0,27.66989599375,3.299018160941846,5.096311818405088e-07
B0,27.737219341666666,3.299070753786499,4.337207127806852e-07
B0,27.804542689583336,3.2990386853782336,3.711087858893915e-07
B0,27.871866037500002,3.29909082574255,3.1926850353161074e-07
B0,27.939189385416668,3.299058008411706,2.767034846640801e-07
B0,28.006512733333334,3.299109856930168,2.4253589876744e-07
B0,28.07383608125,3.299076432246386,2.1603290157709834e-07
B0,28.14115942916667,3.2991280784723314,1.962734179093646e-07
B0,28.208482777083336,3.299094134821171,1.8203109850323136e-07
B0,28.275806125,3.2991456403621346,1.7191341274786405e-07
B0,28.343129472916665,3.2991112299620244,1.6469446083628432e-07
B0,28.41045282083333,3.2991626079792935,1.5960634581055067e-07
B0,28.47777616875,3.2991277633441363,1.5636499312860982e-07
B0,28.545099516666667,3.2991790276983335,1.5495398372849205e-07
B0,28.612422864583333,3.2991437695747834,1.5536967031112369e-07
B0,28.6797462125,3.2991949319193647,1.5745805072494414e-07
B0,28.747069560416666,3.29915928195989,1.6084869927153712e-07
B0,28.814392908333335,3.299210326291529,1.6499869588979812e-07
B0,28.88171625625,3.299174269483532,1.6936860381766936e-07
B0,28.949039604166668,3.299225191576288,1.7363688274321943e-07
B0,29.016362952083334,3.2991887943136806,1.7778238376890682e-07
B0,29.0836863,3.29923958268501,1.8198111558102343e-07
B0,29.15100964791667,3.2992027662523307,1.8642212652381588e-07
B0,29.218332995833336,3.29925337710372,1.9115658739136658e-07
B0,29.285656343750002,3.2992161334429353,1.9602733818407418e-07
B0,29.35297969166667,3.2992665274078155,2.0071295640105616e-07
B0,29.420303039583334,3.2992288443410813,2.0489012593366897e-07
B0,29.487626387500004,3.2992790061218544,2.0840751750911947e-07
B0,29.554949735416667,3.2992408775515685,2.1132774691203863e-07
B0,29.622273083333333,3.2992907926384722,2.1383190726832785e-07
B0,29.68959643125,3.2992522068435024,2.16104147035528e-07
B0,29.756919779166665,3.2993018388919513,2.1825456604429684e-07
B0,29.824243127083335,3.2992627878040377,2.2025272063832778e-07
B0,29.891566475,3.2993121434061012,2.219033427922405e-07
B0,29.958889822916667,3.2992726443883225,2.2294786070488328e-07
B0,30.026213170833334,3.299321717412412,2.2324476957425233e-07
B0,30.09353651875,3.2992817741230547,2.2285376105484866e-07
B0,30.16085986666667,3.299330561230179,2.2195986456239138e-07
B0,30.228183214583336,3.299290176036973,2.207588890815717e-07
B0,30.2955065625,3.2993386553687394,2.193944917857013e-07
B0,30.362829910416668,3.2992978324046525,2.1789976183040878e-07
B0,30.430153258333334,3.299346017532867,2.1613813689636342e-07
B0,30.49747660625,3.299304775740775,2.1386097144269577e-07
B0,30.56479995416667,3.2993526590147546,2.1090118430416926e-07
B0,30.632123302083336,3.299310997025714,2.0731018014466244e-07
B0,30.699446650000002,3.2993585756865973,2.0329186310697915e-07
B0,30.766769997916665,3.2993165089152283,1.9904868552610632e-07
B0,30.83409334583333,3.2993637974205456,1.9471337329999544e-07
B0,30.90141669375,3.2993213453981856,1.9034044527767976e-07
B0,30.968740041666667,3.2993683628909327,1.8586177238535533e-07
B0,31.036063389583333,3.2993255575660623,1.810769069368113e-07
B0,31.1033867375,3.2993723007323914,1.7578996503735904e-07
B0,31.170710085416665,3.2993291439053976,1.6998824587186154e-07
B0,31.238033433333335,3.2993756430034327,1.638552062568682e-07
B0,31.30535678125,3.2993321861933054,1.5762290355448646e-07
B0,31.372680129166667,3.299378454723839,1.5145140304235332e-07
B0,31.440003477083334,3.2993347100070536,1.4540289858856063e-07
B0,31.507326825,3.2993807510447515,1.3942348245224496e-07
B0,31.57465017291667,3.2993367283537807,1.3333212860740257e-07
B0,31.641973520833336,3.299382558050119,1.2692187412018373e-07
B0,31.709296868750002,3.2993382928734625,1.201374669659564e-07
B0,31.776620216666668,3.2993839347830556,1.13133674730408e-07
B0,31.843943564583334,3.299339459393581,1.0614842564833792e-07
B0,31.911266912500004,3.299384927247678,9.93527765769532e-08
B0,31.97859026041667,3.299340255795982,9.280803613770046e-08
B0,32.045913608333336,3.299385564899702,8.647418463164233e-08
B0,32.11323695625,3.34561996072132,8.020909395422365e-08
B0,32.18056030416667,3.4782086028072925,7.382297193508758e-08
B0,32.24788365208334,3.6778202994200613,6.721405741552067e-08
A2,0.0,4.205471634855356,1.3728597762228983e-07
A2,0.06810152314814816,3.7289270627955373,1.1896037432219682e-07
A2,0.13620304629629632,3.32814174830185,1.0097175443882176e-07
A2,0.20430456944444444,3.062239014146907,8.327914232704649e-08
A2,0.27240609259259263,2.969479625115146,6.565922084772637e-08
A2,0.34050761574074073,2.9694609152626272,4.7778482433617375e-08
A2,0.4086091388888889,2.969478635068559,2.9532111499027858e-08
A2,0.47671066203703705,2.96946013852669,1.1185147298824774e-08
A2,0.5448121851851853,2.9694775899176333,-6.909388709722372e-09
A2,0.6129137083333334,2.9694593203741078,-2.4590154872119032e-08
A2,0.6810152314814815,2.9694765462816326,-4.1811100326302974e-08
A2,0.7491167546296297,2.969458543737436,-5.8545311065433655e-08
A2,0.8172182777777778,2.9694756577435593,-7.492988819401212e-08
A2,0.885319800925926,2.9694579575603,-9.130304193676466e-08
A2,0.9534213240740741,2.9694750437975763,-1.0784237040817307e-07
A2,1.0215228472222224,2.969457722036161,-1.2428575307247302e-07
A2,1.0896243703703705,2.9694748478676014,-1.4019094723332391e-07
A2,1.1577258935185186,2.9694578668011795,-1.5537091395662823e-07
A2,1.2258274166666667,2.969475072728669,-1.698994948373046e-07
A2,1.2939289398148148,2.96945849222838,-1.8386732519455188e-07
A2,1.362030462962963,2.9694758777796877,-1.973746701437511e-07
A2,1.4301319861111113,2.9694597375065053,-2.106486546472426e-07
A2,1.4982335092592594,2.9694773984617657,-2.2384373778358912e-07
A2,1.5663350324074075,2.9694617120299105,-2.367428172876249e-07
A2,1.6344365555555556,2.9694796804707266,-2.4889622828299984e-07
A2,1.7025380787037037,2.9694644645303567,-2.6008504787522366e-07
A2,1.770639601851852,2.9694828105294313,-2.7044999945671973e-07
A2,1.838741125,2.9694680889991716,-2.8020726049863237e-07
A2,1.9068426481481482,2.9694868828990435,-2.894651847276643e-07
A2,1.9749441712962963,2.969472630149203,-2.983184678078012e-07
A2,2.043045694444445,2.9694919063441647,-3.0682488959739433e-07
A2,2.1111472175925927,2.9694781441552918,-3.148011544733588e-07
A2,2.179248740740741,2.969497944693399,-3.2185457044786353e-07
A2,2.247350263888889,2.9694846653614477,-3.277609708125288e-07
A2,2.3154517870370372,2.969505067538234,-3.326770267797618e-07
A2,2.3835533101851856,2.9694922866580993,-3.369214156136873e-07
A2,2.4516548333333334,2.9695133210539533,-3.406771512643643e-07
A2,2.5197563564814818,2.9695010121853,-3.43961171924899e-07
A2,2.5878578796296297,2.969522727728475,-3.466796525694207e-07
A2,2.655959402777778,2.969510891132398,-3.485972843830561e-07
A2,2.724060925925926,2.9695333193626587,-3.4939493834066675e-07
A2,2.7921624490740737,2.9695219174272003,-3.489323775685071e-07
A2,2.8602639722222225,2.9695451061876272,-3.4739851452802113e-07
A2,2.928365495370371,2.969534105195344,-3.4512782697171966e-07
A2,2.9964670185185187,2.969558063277327,-3.4230982817529745e-07
A2,3.064568541666667,2.969547429295185,-3.3890470292498026e-07
A2,3.132670064814815,2.969572192629783,-3.3469620245044194e-07
A2,3.2007715879629632,2.969561880425318,-3.293536811509615e-07
A2,3.268873111111111,2.9695874513065688,-3.2257311911736827e-07
A2,3.3369746342592594,2.969577391313457,-3.143203915877271e-07
A2,3.4050761574074073,2.969603776047035,-3.048886585962506e-07
